"","trial","subject","ttype","run","gallery_left","gallery_right","art_left","art_right","stim_left","stim_right","val_left","val_right","rt","key_press","choice","chosen_val","chosen_gal","chosen_art","chosen_stim","unchosen_val","unchosen_gal","unchosen_art","unchosen_stim","chosen_val_grp","unchosen_val_grp"
"632",2,"lgeorx4q","learn_value","1","Marina","Benedict","Roh","Cli","Rohla1.jpeg","Clib1n.jpeg",40,60,822.710000007646,75,"Right",60,"Benedict","Cli","Clib1n.jpeg",40,"Marina","Roh","Rohla1.jpeg","high","low"
"633",3,"lgeorx4q","learn_value","1","Cordelia","Cordelia","Mon","Mon","Mondb2.jpeg","Monb3n.jpeg",40,40,907.375000009779,75,"Right",40,"Cordelia","Mon","Monb3n.jpeg",40,"Cordelia","Mon","Mondb2.jpeg","medium","medium"
"634",4,"lgeorx4q","learn_value","1","Marina","Marina","Roh","Roh","Rohla1.jpeg","Rohb3n.jpeg",40,40,1325.32999999239,74,"Left",40,"Marina","Roh","Rohla1.jpeg",40,"Marina","Roh","Rohb3n.jpeg","low","low"
"635",5,"lgeorx4q","learn_value","1","Cordelia","Marina","Mon","Roh","Monb2n.jpeg","Rohla2.jpeg",60,0,560.995000007097,75,"Right",0,"Marina","Roh","Rohla2.jpeg",60,"Cordelia","Mon","Monb2n.jpeg","low","medium"
"636",6,"lgeorx4q","learn_value","1","Marina","Marina","Roh","Roh","Rohla2.jpeg","Rohla1.jpeg",0,40,652.714999974705,74,"Left",0,"Marina","Roh","Rohla2.jpeg",40,"Marina","Roh","Rohla1.jpeg","low","low"
"637",7,"lgeorx4q","learn_value","1","Cordelia","Benedict","Mon","Cli","Mondb2.jpeg","Clib1n.jpeg",40,60,763.054999988526,75,"Right",60,"Benedict","Cli","Clib1n.jpeg",40,"Cordelia","Mon","Mondb2.jpeg","high","medium"
"638",8,"lgeorx4q","learn_value","1","Cordelia","Cordelia","Mon","Mon","Monb3n.jpeg","Monb2n.jpeg",40,60,522.890000022016,74,"Left",40,"Cordelia","Mon","Monb3n.jpeg",60,"Cordelia","Mon","Monb2n.jpeg","medium","medium"
"639",9,"lgeorx4q","learn_value","1","Cordelia","Marina","Mon","Roh","Mondb3.jpeg","Rohb3n.jpeg",20,40,1061.99499999639,74,"Left",20,"Cordelia","Mon","Mondb3.jpeg",40,"Marina","Roh","Rohb3n.jpeg","medium","low"
"640",10,"lgeorx4q","learn_value","1","Marina","Benedict","Roh","Cli","Rohlb2.jpeg","Clifa2.jpeg",0,40,749.45000000298,75,"Right",40,"Benedict","Cli","Clifa2.jpeg",0,"Marina","Roh","Rohlb2.jpeg","high","low"
"641",11,"lgeorx4q","learn_value","1","Cordelia","Cordelia","Mon","Mon","Mondb3.jpeg","Mondb2.jpeg",20,40,1093.94500000053,74,"Left",20,"Cordelia","Mon","Mondb3.jpeg",40,"Cordelia","Mon","Mondb2.jpeg","medium","medium"
"642",12,"lgeorx4q","learn_value","1","Marina","Marina","Roh","Roh","Roha1n.jpeg","Rohlb2.jpeg",40,0,886.160000023665,74,"Left",40,"Marina","Roh","Roha1n.jpeg",0,"Marina","Roh","Rohlb2.jpeg","low","low"
"643",13,"lgeorx4q","learn_value","1","Cordelia","Cordelia","Mon","Mon","Mona1n.jpeg","Monb2n.jpeg",60,60,1078.36000001407,74,"Left",60,"Cordelia","Mon","Mona1n.jpeg",60,"Cordelia","Mon","Monb2n.jpeg","medium","medium"
"644",14,"lgeorx4q","learn_value","1","Cordelia","Cordelia","Mon","Mon","Mona1n.jpeg","Monb1n.jpeg",60,40,731.039999984205,75,"Right",40,"Cordelia","Mon","Monb1n.jpeg",60,"Cordelia","Mon","Mona1n.jpeg","medium","medium"
"645",15,"lgeorx4q","learn_value","1","Benedict","Marina","Cli","Roh","Clifa1.jpeg","Rohla1.jpeg",80,40,969.120000023395,74,"Left",80,"Benedict","Cli","Clifa1.jpeg",40,"Marina","Roh","Rohla1.jpeg","high","low"
"646",16,"lgeorx4q","learn_value","1","Marina","Marina","Roh","Roh","Rohlb2.jpeg","Rohb3n.jpeg",0,40,1105.93999997946,74,"Left",0,"Marina","Roh","Rohlb2.jpeg",40,"Marina","Roh","Rohb3n.jpeg","low","low"
"647",17,"lgeorx4q","learn_value","1","Cordelia","Benedict","Mon","Cli","Mondb3.jpeg","Clia3n.jpeg",20,40,986.330000014277,75,"Right",40,"Benedict","Cli","Clia3n.jpeg",20,"Cordelia","Mon","Mondb3.jpeg","high","medium"
"648",18,"lgeorx4q","learn_value","1","Cordelia","Cordelia","Mon","Mon","Monb2n.jpeg","Monb1n.jpeg",60,40,859.64999999851,75,"Right",40,"Cordelia","Mon","Monb1n.jpeg",60,"Cordelia","Mon","Monb2n.jpeg","medium","medium"
"649",19,"lgeorx4q","learn_value","1","Marina","Marina","Roh","Roh","Roha1n.jpeg","Rohla3.jpeg",40,20,749.77999998373,74,"Left",40,"Marina","Roh","Roha1n.jpeg",20,"Marina","Roh","Rohla3.jpeg","low","low"
"650",20,"lgeorx4q","learn_value","1","Benedict","Benedict","Cli","Cli","Clifa1.jpeg","Clib3n.jpeg",80,80,686.424999992596,74,"Left",80,"Benedict","Cli","Clifa1.jpeg",80,"Benedict","Cli","Clib3n.jpeg","high","high"
"651",21,"lgeorx4q","learn_value","1","Cordelia","Benedict","Mon","Cli","Monb1n.jpeg","Clib3n.jpeg",40,80,643.079999979818,74,"Left",40,"Cordelia","Mon","Monb1n.jpeg",80,"Benedict","Cli","Clib3n.jpeg","medium","high"
"652",22,"lgeorx4q","learn_value","1","Marina","Benedict","Roh","Cli","Rohlb2.jpeg","Clifa1.jpeg",0,80,775.634999998147,75,"Right",80,"Benedict","Cli","Clifa1.jpeg",0,"Marina","Roh","Rohlb2.jpeg","high","low"
"653",23,"lgeorx4q","learn_value","1","Benedict","Marina","Cli","Roh","Clia2n.jpeg","Rohla3.jpeg",60,20,929.934999992838,74,"Left",60,"Benedict","Cli","Clia2n.jpeg",20,"Marina","Roh","Rohla3.jpeg","high","low"
"654",24,"lgeorx4q","learn_value","1","Cordelia","Marina","Mon","Roh","Mona1n.jpeg","Rohlb2.jpeg",60,0,1322.8549999767,74,"Left",60,"Cordelia","Mon","Mona1n.jpeg",0,"Marina","Roh","Rohlb2.jpeg","medium","low"
"655",25,"lgeorx4q","learn_value","1","Marina","Cordelia","Roh","Mon","Rohla1.jpeg","Mondb3.jpeg",40,20,615.149999997811,74,"Left",40,"Marina","Roh","Rohla1.jpeg",20,"Cordelia","Mon","Mondb3.jpeg","low","medium"
"656",26,"lgeorx4q","learn_value","1","Marina","Marina","Roh","Roh","Rohla3.jpeg","Rohla2.jpeg",20,0,1004.55000001239,75,"Right",0,"Marina","Roh","Rohla2.jpeg",20,"Marina","Roh","Rohla3.jpeg","low","low"
"657",27,"lgeorx4q","learn_value","1","Benedict","Marina","Cli","Roh","Clifa2.jpeg","Rohla2.jpeg",40,0,724.164999992354,75,"Right",0,"Marina","Roh","Rohla2.jpeg",40,"Benedict","Cli","Clifa2.jpeg","low","high"
"658",28,"lgeorx4q","learn_value","1","Cordelia","Cordelia","Mon","Mon","Monb2n.jpeg","Mondb2.jpeg",60,40,748.684999998659,74,"Left",60,"Cordelia","Mon","Monb2n.jpeg",40,"Cordelia","Mon","Mondb2.jpeg","medium","medium"
"659",29,"lgeorx4q","learn_value","1","Cordelia","Marina","Mon","Roh","Monb1n.jpeg","Rohla3.jpeg",40,20,899.760000000242,75,"Right",20,"Marina","Roh","Rohla3.jpeg",40,"Cordelia","Mon","Monb1n.jpeg","low","medium"
"660",30,"lgeorx4q","learn_value","1","Benedict","Benedict","Cli","Cli","Clib1n.jpeg","Clifa2.jpeg",60,40,756.510000006529,74,"Left",60,"Benedict","Cli","Clib1n.jpeg",40,"Benedict","Cli","Clifa2.jpeg","high","high"
"661",31,"lgeorx4q","learn_value","1","Benedict","Cordelia","Cli","Mon","Clib1n.jpeg","Monb2n.jpeg",60,60,554.680000001099,74,"Left",60,"Benedict","Cli","Clib1n.jpeg",60,"Cordelia","Mon","Monb2n.jpeg","high","medium"
"662",32,"lgeorx4q","learn_value","1","Marina","Marina","Roh","Roh","Rohb3n.jpeg","Roha1n.jpeg",40,40,641.6700000118,75,"Right",40,"Marina","Roh","Roha1n.jpeg",40,"Marina","Roh","Rohb3n.jpeg","low","low"
"663",33,"lgeorx4q","learn_value","1","Marina","Benedict","Roh","Cli","Roha1n.jpeg","Clia3n.jpeg",40,40,741.555000015069,74,"Left",40,"Marina","Roh","Roha1n.jpeg",40,"Benedict","Cli","Clia3n.jpeg","low","high"
"664",34,"lgeorx4q","learn_value","1","Benedict","Benedict","Cli","Cli","Clia2n.jpeg","Clib3n.jpeg",60,80,987.445000006119,74,"Left",60,"Benedict","Cli","Clia2n.jpeg",80,"Benedict","Cli","Clib3n.jpeg","high","high"
"665",35,"lgeorx4q","learn_value","1","Cordelia","Marina","Mon","Roh","Mondb3.jpeg","Rohlb2.jpeg",20,0,797.434999985853,74,"Left",20,"Cordelia","Mon","Mondb3.jpeg",0,"Marina","Roh","Rohlb2.jpeg","medium","low"
"666",36,"lgeorx4q","learn_value","1","Benedict","Benedict","Cli","Cli","Clia2n.jpeg","Clia3n.jpeg",60,40,1110.60499999439,75,"Right",40,"Benedict","Cli","Clia3n.jpeg",60,"Benedict","Cli","Clia2n.jpeg","high","high"
"667",37,"lgeorx4q","learn_value","1","Cordelia","Cordelia","Mon","Mon","Monb3n.jpeg","Monb1n.jpeg",40,40,1133.55500000762,74,"Left",40,"Cordelia","Mon","Monb3n.jpeg",40,"Cordelia","Mon","Monb1n.jpeg","medium","medium"
"668",38,"lgeorx4q","learn_value","1","Cordelia","Cordelia","Mon","Mon","Mona1n.jpeg","Monb3n.jpeg",60,40,798.385000001872,74,"Left",60,"Cordelia","Mon","Mona1n.jpeg",40,"Cordelia","Mon","Monb3n.jpeg","medium","medium"
"669",39,"lgeorx4q","learn_value","1","Benedict","Marina","Cli","Roh","Clifa1.jpeg","Rohla1.jpeg",80,40,807.109999994282,74,"Left",80,"Benedict","Cli","Clifa1.jpeg",40,"Marina","Roh","Rohla1.jpeg","high","low"
"670",40,"lgeorx4q","learn_value","1","Benedict","Cordelia","Cli","Mon","Clifa2.jpeg","Monb3n.jpeg",40,40,898.970000009285,75,"Right",40,"Cordelia","Mon","Monb3n.jpeg",40,"Benedict","Cli","Clifa2.jpeg","medium","high"
"671",41,"lgeorx4q","learn_value","1","Benedict","Marina","Cli","Roh","Clib3n.jpeg","Rohla2.jpeg",80,0,570.204999996349,74,"Left",80,"Benedict","Cli","Clib3n.jpeg",0,"Marina","Roh","Rohla2.jpeg","high","low"
"672",42,"lgeorx4q","learn_value","1","Cordelia","Benedict","Mon","Cli","Monb1n.jpeg","Clia2n.jpeg",40,60,752.425000013318,74,"Left",40,"Cordelia","Mon","Monb1n.jpeg",60,"Benedict","Cli","Clia2n.jpeg","medium","high"
"673",43,"lgeorx4q","learn_value","1","Marina","Benedict","Roh","Cli","Rohla3.jpeg","Clifa2.jpeg",20,40,640.619999991031,75,"Right",40,"Benedict","Cli","Clifa2.jpeg",20,"Marina","Roh","Rohla3.jpeg","high","low"
"674",44,"lgeorx4q","learn_value","1","Cordelia","Benedict","Mon","Cli","Mona1n.jpeg","Clia2n.jpeg",60,60,499.530000000959,74,"Left",60,"Cordelia","Mon","Mona1n.jpeg",60,"Benedict","Cli","Clia2n.jpeg","medium","high"
"675",45,"lgeorx4q","learn_value","1","Cordelia","Cordelia","Mon","Mon","Monb1n.jpeg","Mondb3.jpeg",40,20,569.989999989048,74,"Left",40,"Cordelia","Mon","Monb1n.jpeg",20,"Cordelia","Mon","Mondb3.jpeg","medium","medium"
"676",46,"lgeorx4q","learn_value","1","Cordelia","Benedict","Mon","Cli","Mona1n.jpeg","Clifa1.jpeg",60,80,715.179999999236,75,"Right",80,"Benedict","Cli","Clifa1.jpeg",60,"Cordelia","Mon","Mona1n.jpeg","high","medium"
"677",47,"lgeorx4q","learn_value","2","Cordelia","Marina","Mon","Roh","Mona1n.jpeg","Rohla1.jpeg",60,40,1476.77999999723,74,"Left",60,"Cordelia","Mon","Mona1n.jpeg",40,"Marina","Roh","Rohla1.jpeg","medium","low"
"678",48,"lgeorx4q","learn_value","2","Benedict","Benedict","Cli","Cli","Clifa1.jpeg","Clia3n.jpeg",80,40,806.094999978086,74,"Left",80,"Benedict","Cli","Clifa1.jpeg",40,"Benedict","Cli","Clia3n.jpeg","high","high"
"679",49,"lgeorx4q","learn_value","2","Benedict","Marina","Cli","Roh","Clib3n.jpeg","Rohb3n.jpeg",80,40,788.555000006454,74,"Left",80,"Benedict","Cli","Clib3n.jpeg",40,"Marina","Roh","Rohb3n.jpeg","high","low"
"680",50,"lgeorx4q","learn_value","2","Benedict","Marina","Cli","Roh","Clia2n.jpeg","Rohb3n.jpeg",60,40,555.590000003576,75,"Right",40,"Marina","Roh","Rohb3n.jpeg",60,"Benedict","Cli","Clia2n.jpeg","low","high"
"681",51,"lgeorx4q","learn_value","2","Benedict","Benedict","Cli","Cli","Clib3n.jpeg","Clifa2.jpeg",80,40,654.054999991786,74,"Left",80,"Benedict","Cli","Clib3n.jpeg",40,"Benedict","Cli","Clifa2.jpeg","high","high"
"682",52,"lgeorx4q","learn_value","2","Marina","Marina","Roh","Roh","Rohla1.jpeg","Rohlb2.jpeg",40,0,693.35499999579,74,"Left",40,"Marina","Roh","Rohla1.jpeg",0,"Marina","Roh","Rohlb2.jpeg","low","low"
"683",53,"lgeorx4q","learn_value","2","Benedict","Benedict","Cli","Cli","Clib1n.jpeg","Clia2n.jpeg",60,60,890.840000007302,75,"Right",60,"Benedict","Cli","Clia2n.jpeg",60,"Benedict","Cli","Clib1n.jpeg","high","high"
"684",54,"lgeorx4q","learn_value","2","Cordelia","Cordelia","Mon","Mon","Monb1n.jpeg","Mondb2.jpeg",40,40,812.380000017583,74,"Left",40,"Cordelia","Mon","Monb1n.jpeg",40,"Cordelia","Mon","Mondb2.jpeg","medium","medium"
"685",55,"lgeorx4q","learn_value","2","Marina","Benedict","Roh","Cli","Rohb3n.jpeg","Clia3n.jpeg",40,40,723.450000019511,75,"Right",40,"Benedict","Cli","Clia3n.jpeg",40,"Marina","Roh","Rohb3n.jpeg","high","low"
"686",56,"lgeorx4q","learn_value","2","Benedict","Benedict","Cli","Cli","Clia3n.jpeg","Clifa2.jpeg",40,40,861.89000000013,74,"Left",40,"Benedict","Cli","Clia3n.jpeg",40,"Benedict","Cli","Clifa2.jpeg","high","high"
"687",57,"lgeorx4q","learn_value","2","Cordelia","Cordelia","Mon","Mon","Monb2n.jpeg","Mondb3.jpeg",60,20,680.900000006659,75,"Right",20,"Cordelia","Mon","Mondb3.jpeg",60,"Cordelia","Mon","Monb2n.jpeg","medium","medium"
"688",58,"lgeorx4q","learn_value","2","Benedict","Benedict","Cli","Cli","Clifa1.jpeg","Clib1n.jpeg",80,60,566.270000010263,74,"Left",80,"Benedict","Cli","Clifa1.jpeg",60,"Benedict","Cli","Clib1n.jpeg","high","high"
"689",59,"lgeorx4q","learn_value","2","Benedict","Cordelia","Cli","Mon","Clia3n.jpeg","Mona1n.jpeg",40,60,781.439999991562,75,"Right",60,"Cordelia","Mon","Mona1n.jpeg",40,"Benedict","Cli","Clia3n.jpeg","medium","high"
"690",60,"lgeorx4q","learn_value","2","Cordelia","Benedict","Mon","Cli","Monb1n.jpeg","Clib1n.jpeg",40,60,483.390000008512,74,"Left",40,"Cordelia","Mon","Monb1n.jpeg",60,"Benedict","Cli","Clib1n.jpeg","medium","high"
"691",61,"lgeorx4q","learn_value","2","Marina","Cordelia","Roh","Mon","Rohla2.jpeg","Mondb3.jpeg",0,20,726.844999997411,75,"Right",20,"Cordelia","Mon","Mondb3.jpeg",0,"Marina","Roh","Rohla2.jpeg","medium","low"
"692",62,"lgeorx4q","learn_value","2","Cordelia","Marina","Mon","Roh","Mona1n.jpeg","Rohla2.jpeg",60,0,276.729999983218,75,"Right",0,"Marina","Roh","Rohla2.jpeg",60,"Cordelia","Mon","Mona1n.jpeg","low","medium"
"693",63,"lgeorx4q","learn_value","2","Benedict","Benedict","Cli","Cli","Clifa2.jpeg","Clia2n.jpeg",40,60,264.070000004722,74,"Left",40,"Benedict","Cli","Clifa2.jpeg",60,"Benedict","Cli","Clia2n.jpeg","high","high"
"694",64,"lgeorx4q","learn_value","2","Benedict","Benedict","Cli","Cli","Clia2n.jpeg","Clifa1.jpeg",60,80,610.114999988582,75,"Right",80,"Benedict","Cli","Clifa1.jpeg",60,"Benedict","Cli","Clia2n.jpeg","high","high"
"695",65,"lgeorx4q","learn_value","2","Benedict","Cordelia","Cli","Mon","Clib3n.jpeg","Mondb3.jpeg",80,20,803.899999998976,75,"Right",20,"Cordelia","Mon","Mondb3.jpeg",80,"Benedict","Cli","Clib3n.jpeg","medium","high"
"696",66,"lgeorx4q","learn_value","2","Marina","Cordelia","Roh","Mon","Rohla3.jpeg","Monb3n.jpeg",20,40,497.714999975869,74,"Left",20,"Marina","Roh","Rohla3.jpeg",40,"Cordelia","Mon","Monb3n.jpeg","low","medium"
"697",67,"lgeorx4q","learn_value","2","Marina","Cordelia","Roh","Mon","Roha1n.jpeg","Mondb2.jpeg",40,40,716.774999978952,74,"Left",40,"Marina","Roh","Roha1n.jpeg",40,"Cordelia","Mon","Mondb2.jpeg","low","medium"
"698",68,"lgeorx4q","learn_value","2","Benedict","Benedict","Cli","Cli","Clifa2.jpeg","Clifa1.jpeg",40,80,17.9400000197347,75,"Right",80,"Benedict","Cli","Clifa1.jpeg",40,"Benedict","Cli","Clifa2.jpeg","high","high"
"699",69,"lgeorx4q","learn_value","2","Benedict","Cordelia","Cli","Mon","Clib3n.jpeg","Mondb3.jpeg",80,20,526.230000017677,74,"Left",80,"Benedict","Cli","Clib3n.jpeg",20,"Cordelia","Mon","Mondb3.jpeg","high","medium"
"700",70,"lgeorx4q","learn_value","2","Marina","Marina","Roh","Roh","Rohla2.jpeg","Rohb3n.jpeg",0,40,1101.22499999125,75,"Right",40,"Marina","Roh","Rohb3n.jpeg",0,"Marina","Roh","Rohla2.jpeg","low","low"
"701",71,"lgeorx4q","learn_value","2","Cordelia","Benedict","Mon","Cli","Mondb3.jpeg","Clia3n.jpeg",20,40,1086.84500001254,74,"Left",20,"Cordelia","Mon","Mondb3.jpeg",40,"Benedict","Cli","Clia3n.jpeg","medium","high"
"702",72,"lgeorx4q","learn_value","2","Marina","Benedict","Roh","Cli","Rohla3.jpeg","Clib1n.jpeg",20,60,780.500000022585,75,"Right",60,"Benedict","Cli","Clib1n.jpeg",20,"Marina","Roh","Rohla3.jpeg","high","low"
"703",73,"lgeorx4q","learn_value","2","Marina","Marina","Roh","Roh","Rohlb2.jpeg","Rohla3.jpeg",0,20,984.159999992698,75,"Right",20,"Marina","Roh","Rohla3.jpeg",0,"Marina","Roh","Rohlb2.jpeg","low","low"
"704",74,"lgeorx4q","learn_value","2","Marina","Cordelia","Roh","Mon","Rohb3n.jpeg","Monb1n.jpeg",40,40,1076.83999999426,74,"Left",40,"Marina","Roh","Rohb3n.jpeg",40,"Cordelia","Mon","Monb1n.jpeg","low","medium"
"705",75,"lgeorx4q","learn_value","2","Cordelia","Marina","Mon","Roh","Mona1n.jpeg","Rohla1.jpeg",60,40,1166.41000000527,74,"Left",60,"Cordelia","Mon","Mona1n.jpeg",40,"Marina","Roh","Rohla1.jpeg","medium","low"
"706",76,"lgeorx4q","learn_value","2","Cordelia","Cordelia","Mon","Mon","Monb3n.jpeg","Mondb3.jpeg",40,20,774.695000000065,74,"Left",40,"Cordelia","Mon","Monb3n.jpeg",20,"Cordelia","Mon","Mondb3.jpeg","medium","medium"
"707",77,"lgeorx4q","learn_value","2","Marina","Marina","Roh","Roh","Rohla3.jpeg","Rohla1.jpeg",20,40,660.195000004023,75,"Right",40,"Marina","Roh","Rohla1.jpeg",20,"Marina","Roh","Rohla3.jpeg","low","low"
"708",78,"lgeorx4q","learn_value","2","Cordelia","Benedict","Mon","Cli","Monb3n.jpeg","Clifa2.jpeg",40,40,814.174999977695,74,"Left",40,"Cordelia","Mon","Monb3n.jpeg",40,"Benedict","Cli","Clifa2.jpeg","medium","high"
"709",79,"lgeorx4q","learn_value","2","Benedict","Benedict","Cli","Cli","Clib1n.jpeg","Clib3n.jpeg",60,80,1016.24500000617,75,"Right",80,"Benedict","Cli","Clib3n.jpeg",60,"Benedict","Cli","Clib1n.jpeg","high","high"
"710",80,"lgeorx4q","learn_value","2","Benedict","Cordelia","Cli","Mon","Clia2n.jpeg","Mona1n.jpeg",60,60,1271.68000000529,74,"Left",60,"Benedict","Cli","Clia2n.jpeg",60,"Cordelia","Mon","Mona1n.jpeg","high","medium"
"711",81,"lgeorx4q","learn_value","2","Cordelia","Marina","Mon","Roh","Monb1n.jpeg","Rohla3.jpeg",40,20,1112.43999999715,74,"Left",40,"Cordelia","Mon","Monb1n.jpeg",20,"Marina","Roh","Rohla3.jpeg","medium","low"
"712",82,"lgeorx4q","learn_value","2","Marina","Benedict","Roh","Cli","Rohla2.jpeg","Clifa1.jpeg",0,80,821.085000003222,75,"Right",80,"Benedict","Cli","Clifa1.jpeg",0,"Marina","Roh","Rohla2.jpeg","high","low"
"713",83,"lgeorx4q","learn_value","2","Cordelia","Cordelia","Mon","Mon","Mona1n.jpeg","Mondb2.jpeg",60,40,879.595000005793,74,"Left",60,"Cordelia","Mon","Mona1n.jpeg",40,"Cordelia","Mon","Mondb2.jpeg","medium","medium"
"714",84,"lgeorx4q","learn_value","2","Benedict","Benedict","Cli","Cli","Clib3n.jpeg","Clia3n.jpeg",80,40,980.170000024373,74,"Left",80,"Benedict","Cli","Clib3n.jpeg",40,"Benedict","Cli","Clia3n.jpeg","high","high"
"715",85,"lgeorx4q","learn_value","2","Marina","Marina","Roh","Roh","Roha1n.jpeg","Rohla1.jpeg",40,40,904.999999998836,74,"Left",40,"Marina","Roh","Roha1n.jpeg",40,"Marina","Roh","Rohla1.jpeg","low","low"
"716",86,"lgeorx4q","learn_value","2","Marina","Cordelia","Roh","Mon","Rohb3n.jpeg","Monb3n.jpeg",40,40,830.649999988964,75,"Right",40,"Cordelia","Mon","Monb3n.jpeg",40,"Marina","Roh","Rohb3n.jpeg","medium","low"
"717",87,"lgeorx4q","learn_value","2","Marina","Marina","Roh","Roh","Rohla2.jpeg","Roha1n.jpeg",0,40,792.184999998426,75,"Right",40,"Marina","Roh","Roha1n.jpeg",0,"Marina","Roh","Rohla2.jpeg","low","low"
"718",88,"lgeorx4q","learn_value","2","Marina","Marina","Roh","Roh","Rohlb2.jpeg","Rohla2.jpeg",0,0,848.369999992428,74,"Left",0,"Marina","Roh","Rohlb2.jpeg",0,"Marina","Roh","Rohla2.jpeg","low","low"
"719",89,"lgeorx4q","learn_value","2","Benedict","Benedict","Cli","Cli","Clib1n.jpeg","Clia3n.jpeg",60,40,993.735000025481,75,"Right",40,"Benedict","Cli","Clia3n.jpeg",60,"Benedict","Cli","Clib1n.jpeg","high","high"
"720",90,"lgeorx4q","learn_value","2","Cordelia","Cordelia","Mon","Mon","Mona1n.jpeg","Mondb3.jpeg",60,20,694.57500000135,74,"Left",60,"Cordelia","Mon","Mona1n.jpeg",20,"Cordelia","Mon","Mondb3.jpeg","medium","medium"
"721",1,"b4ppw0mp","learn_value","1","Cordelia","Benedict","Cli","Rot","Clia2n.jpeg","Rota3n.jpeg",40,0,1444.62000008207,75,"Right",0,"Benedict","Rot","Rota3n.jpeg",40,"Cordelia","Cli","Clia2n.jpeg","low","medium"
"722",2,"b4ppw0mp","learn_value","1","Marina","Cordelia","Roh","Cli","Rohb3n.jpeg","Clib1n.jpeg",80,40,850.280000013299,75,"Right",40,"Cordelia","Cli","Clib1n.jpeg",80,"Marina","Roh","Rohb3n.jpeg","medium","high"
"723",3,"b4ppw0mp","learn_value","1","Marina","Cordelia","Roh","Cli","Rohla1.jpeg","Clifa2.jpeg",80,20,1376.75499997567,74,"Left",80,"Marina","Roh","Rohla1.jpeg",20,"Cordelia","Cli","Clifa2.jpeg","high","medium"
"724",4,"b4ppw0mp","learn_value","1","Marina","Marina","Roh","Roh","Roha1n.jpeg","Rohla2.jpeg",80,40,1027.09500002675,74,"Left",80,"Marina","Roh","Roha1n.jpeg",40,"Marina","Roh","Rohla2.jpeg","high","high"
"725",5,"b4ppw0mp","learn_value","1","Cordelia","Cordelia","Cli","Cli","Clia3n.jpeg","Clifa1.jpeg",20,60,821.729999966919,75,"Right",60,"Cordelia","Cli","Clifa1.jpeg",20,"Cordelia","Cli","Clia3n.jpeg","medium","medium"
"726",6,"b4ppw0mp","learn_value","1","Benedict","Benedict","Rot","Rot","Rotb1n.jpeg","Rota3n.jpeg",40,0,1261.26999990083,75,"Right",0,"Benedict","Rot","Rota3n.jpeg",40,"Benedict","Rot","Rotb1n.jpeg","low","low"
"727",7,"b4ppw0mp","learn_value","1","Marina","Benedict","Roh","Rot","Rohla3.jpeg","Rotha3.jpeg",60,0,807.084999978542,75,"Right",0,"Benedict","Rot","Rotha3.jpeg",60,"Marina","Roh","Rohla3.jpeg","low","high"
"728",8,"b4ppw0mp","learn_value","1","Cordelia","Benedict","Cli","Rot","Clib3n.jpeg","Rotb1n.jpeg",60,40,1706.75999997184,75,"Right",40,"Benedict","Rot","Rotb1n.jpeg",60,"Cordelia","Cli","Clib3n.jpeg","low","medium"
"729",9,"b4ppw0mp","learn_value","1","Cordelia","Cordelia","Cli","Cli","Clib3n.jpeg","Clifa1.jpeg",60,60,653.840000042692,75,"Right",60,"Cordelia","Cli","Clifa1.jpeg",60,"Cordelia","Cli","Clib3n.jpeg","medium","medium"
"730",10,"b4ppw0mp","learn_value","1","Cordelia","Marina","Cli","Roh","Clia3n.jpeg","Roha1n.jpeg",20,80,883.114999975078,75,"Right",80,"Marina","Roh","Roha1n.jpeg",20,"Cordelia","Cli","Clia3n.jpeg","high","medium"
"731",11,"b4ppw0mp","learn_value","1","Cordelia","Benedict","Cli","Rot","Clib1n.jpeg","Rothb2.jpeg",40,20,1047.75999998674,74,"Left",40,"Cordelia","Cli","Clib1n.jpeg",20,"Benedict","Rot","Rothb2.jpeg","medium","low"
"732",12,"b4ppw0mp","learn_value","1","Cordelia","Cordelia","Cli","Cli","Clifa1.jpeg","Clia2n.jpeg",60,40,932.514999993145,74,"Left",60,"Cordelia","Cli","Clifa1.jpeg",40,"Cordelia","Cli","Clia2n.jpeg","medium","medium"
"733",13,"b4ppw0mp","learn_value","1","Cordelia","Cordelia","Cli","Cli","Clib3n.jpeg","Clib1n.jpeg",60,40,673.334999941289,75,"Right",40,"Cordelia","Cli","Clib1n.jpeg",60,"Cordelia","Cli","Clib3n.jpeg","medium","medium"
"734",14,"b4ppw0mp","learn_value","1","Marina","Cordelia","Roh","Cli","Rohla3.jpeg","Clifa2.jpeg",60,20,1210.33499995247,75,"Right",20,"Cordelia","Cli","Clifa2.jpeg",60,"Marina","Roh","Rohla3.jpeg","medium","high"
"735",15,"b4ppw0mp","learn_value","1","Marina","Marina","Roh","Roh","Rohb3n.jpeg","Rohla1.jpeg",80,80,787.149999989197,75,"Right",80,"Marina","Roh","Rohla1.jpeg",80,"Marina","Roh","Rohb3n.jpeg","high","high"
"736",16,"b4ppw0mp","learn_value","1","Marina","Marina","Roh","Roh","Rohla1.jpeg","Rohla2.jpeg",80,40,1147.28500007186,74,"Left",80,"Marina","Roh","Rohla1.jpeg",40,"Marina","Roh","Rohla2.jpeg","high","high"
"737",17,"b4ppw0mp","learn_value","1","Cordelia","Cordelia","Cli","Cli","Clifa2.jpeg","Clifa1.jpeg",20,60,678.644999978133,75,"Right",60,"Cordelia","Cli","Clifa1.jpeg",20,"Cordelia","Cli","Clifa2.jpeg","medium","medium"
